No.,Comment,Article URL,Platform,Pre-Sales-Sales-sales/Post-sales,Intent To Buy (Yes/ No/NA),Conversation Drivers (Product Attributes/ Pricing/ Experience of Using Product/ Customer Service/ Other),Sentiment (Positive/ Neutral/ Negative),Enquiry/ Compaint/ Praise/Other,Notes
383,"Lenovo is gearing up to launch its new budget smartphone, Lenovo A7000 in India on April 7. The company has sent out media invites teasing the Dolby Atmos technology. It claims to be the first phone to sport a Dolby Atmos sound. Unveiled at the Mobile World Congress this year, it is successor to the Lenovo...",http://www.worldofdth.com/thread-news-lenovo-a7000-4g-smartphone-to-be-launched-in-india-on-april-7#pid52386,Forum Posts,Pre-sales,NA,"Product Attributes, Experience (compared to previous models)",Neutral,Praise,
384,"Lost Lenovo A6000 Mobile with idea connection no. 7500444123 mobile lost To Superintendant of Police City, Ballia Sub:- complaint against stolen mobile. Sir, My Lenovo A6000 Mobile is lost between 1:30 to 2:00 PM when I was performing Namaz at Bari Masjid, S.S Nagar. The no of my idea sim card is 7500444123...",http://www.complaintboard.in/complaints-reviews/lenovo-a6000-mobile-with-idea-connection-no-7500444123-l374839.html,Forum Posts,,,,Neutral,,
385,Originally Posted by ajayritik I somehow see that there is some issue with the Xiaomi Power bank. Whenever I charge my phones with it . The power gets drained out very fast compared to charging it via power socket. ive seen this same issue with certain phones and tablets My Z10 and Lenovo tablet have issues...,http://www.digit.in/forum/mobiles-tablets/185409-official-xiaomi-discussion-thread-post2213482.html#postcount2213382,Forum Replies,,,,Neutral,,
386,Originally Posted by ajayritik I somehow see that there is some issue with the Xiaomi Power bank. Whenever I charge my phones with it . The power gets drained out very fast compared to charging it via power socket. ive seen this same issue with certain phones and tablets My Z10 and Lenovo tablet have issues...,http://www.digit.in/forum/mobiles-tablets/185409-official-xiaomi-discussion-thread-253.html#postcount2213382,Forum Replies,,,,Neutral,,
387,Why is this phone not as popular? I thought it would be as popular as Moto E because of good brand and great specs at a good price.,http://www.digit.in/forum/mobiles-tablets/189709-lenovo-a6000-discussion-thread-post2213337.html#postcount2213337,Forum Replies,,,,Neutral,,
388,Quote: Originally Posted by Lameassonwheels I found 2 of my relatives and 1 friend who are using Lenovo phones having serious issues with signal reception. Strangely they are using different models (&lt;20K) too. Anyone here experienced the same?. Is it any known issue which got some easy fix?. I had managed...,http://www.theautomotiveindia.com/forums/gadgets-more/13973-suggest-me-new-mobile-phone-thread-34.html#post439111,Forum Replies,Post-sales,NA,"Product Attributes, Experience",Neutral,Complaint,
389,I found 2 of my relatives and 1 friend who are using Lenovo phones having serious issues with signal reception. Strangely they are using different models (&lt;20K) too. Anyone here experienced the same?. Is it any known issue which got some easy fix?. I had managed to order a Yu Yureka in Amazon flash sale...,http://www.theautomotiveindia.com/forums/gadgets-more/13973-suggest-me-new-mobile-phone-thread-34.html#post439099,Forum Replies,,,,Neutral,,
390," to LG and then Motorola (and possibly Lenovo in the future) for Nexus phones. Neither the LG G3 nor the G2 is my budget.Since S4 is in my budget, I am considering it.G3's display looks good only because of the higher resolution. If you want to compare the LG G3's display, compare it to Note 4 or the S6 which...",http://www.digit.in/forum/buying-advice/190672-need-new-phone-max-20k-3.html#post2213120,Forum Replies,,,,Positive,,
391, possibly Lenovo in the future) for Nexus phones....,http://www.digit.in/forum/buying-advice/190672-need-new-phone-max-20k-3.html#post2213116,Forum Replies,,,,Positive,,
392,"Originally Posted by ishan_kkr Yes, not going for Micromax! Asus's 5MP would be better than Lenovo's 8MP? yes imho though most cameras in androids upto 20k arent that great as such Asus thankfully has a pretty decent one ,better than others",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-post2213639.html#postcount2212735,Forum Replies,,,,Neutral,,
393,"Originally Posted by ishan_kkr Yes, not going for Micromax! Asus's 5MP would be better than Lenovo's 8MP? yes imho though most cameras in androids upto 20k arent that great as such Asus thankfully has a pretty decent one ,better than others",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-2.html#post2212735,Forum Replies,,,,Neutral,,
394,"sure, you can fo with Lenovo A6000 ..!! if you are interested in brand of Lenovo. it support 1 GB RAM, 8 MP Primary Camera and more Features.",http://www.digit.in/forum/mobiles-tablets/189709-lenovo-a6000-discussion-thread-post2213337.html#postcount2212690,Forum Replies,NA,NA,Product Attributes,Neutral,Praise,
395,Ordered lenovo A6000 for a friend. Used axis bank offer so saved 700rs seems like a really good phone at this price. will post pics soon.,http://www.theautomotiveindia.com/forums/gadgets-more/13973-suggest-me-new-mobile-phone-thread-33.html#post439043,Forum Replies,Post-sales,No,Experience,Neutral,Praise,
396,"sure, you can fo with Lenovo A6000 ..!! if you are interested in brand of Lenovo. it support 1 GB RAM, 8 MP Primary Camera and more Features. ",http://www.digit.in/forum/mobiles-tablets/189709-lenovo-a6000-discussion-thread.html#post2212690,Forum Replies,,,,Neutral,,
397,"Originally Posted by kkn13 depends on preference avoid micromax etc imho A6000 will have better battery life Asus will have better camera,cpu etc both will suit your needs imho - - - Updated - - - Get that then,its a steal at that price imho hadnt seen this model previously looks great Yes, not going for...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-post2213639.html#postcount2212608,Forum Replies,NA,NA,Product Attributes (compared to competitor),Neutral,Praise,
398,"Originally Posted by SaiyanGoku I'd go with lenovo since Redmi 2 isn't readily available for that 64 bit SD410 and 8 MP camera. Even Lenovo A6000 is not available at Flipkart.. It says ""COMING SOON""..",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-post2213639.html#postcount2212607,Forum Replies,,,,Neutral,,
399,"Originally Posted by ishan_kkr Thanks.. But, I didn't get to see these comments.. So, now, comparing Asus and Lenovo, which one has the upper hand? depends on preference avoid micromax etc imho A6000 will have better battery life Asus will have better camera,cpu etc both will suit your needs imho - - -...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-post2213639.html#postcount2212605,Forum Replies,NA,NA,Product Attributes (compared to competitor),Neutral,Enquiry,
400,"Originally Posted by ishan_kkr Thanks.. But, I didn't get to see these comments.. So, now, comparing Asus and Lenovo, which one has the upper hand? I'd go with lenovo since Redmi 2 isn't readily available for that 64 bit SD410 and 8 MP camera.",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-post2213639.html#postcount2212578,Forum Replies,,,,Neutral,,
401,"Originally Posted by kkn13 depends on preference avoid micromax etc imho A6000 will have better battery life Asus will have better camera,cpu etc both will suit your needs imho - - - Updated - - - Get that then,its a steal at that price imho hadnt seen this model previously looks great Yes, not going for...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-2.html#post2212608,Forum Replies,,,,Neutral,,
402,"Originally Posted by SaiyanGoku I'd go with lenovo since Redmi 2 isn't readily available for that 64 bit SD410 and 8 MP camera. Even Lenovo A6000 is not available at Flipkart.. It says ""COMING SOON"".. ",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-2.html#post2212607,Forum Replies,,,,Neutral,,
403,"Originally Posted by ishan_kkr Thanks.. But, I didn't get to see these comments.. So, now, comparing Asus and Lenovo, which one has the upper hand? depends on preference avoid micromax etc imho A6000 will have better battery life Asus will have better camera,cpu etc both will suit your needs imho - - -...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-2.html#post2212605,Forum Replies,,,,Neutral,,
404,"Originally Posted by ishan_kkr Thanks.. But, I didn't get to see these comments.. So, now, comparing Asus and Lenovo, which one has the upper hand? I'd go with lenovo since Redmi 2 isn't readily available for that 64 bit SD410 and 8 MP camera.",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-2.html#post2212578,Forum Replies,,,,Neutral,,
405,"VODAFONE v1.0.0.6581 Added new unlock patch files: Motorola_FXP-851_LKW_R41.14_FLS_UNLOCK_NEW.bin Motorola_FXP-860_LKW_R81.04_FLS_UNLOCK_NEW_HW1.bin AVVIO_GP_858_LKW_R31.04_FLS_UNLOCK.bin MTKReader v1.0.0.503 Added direct unlock support for : - Blu Life Pure L240a, Lenovo A319, Mediatek Pad etc SPDTool...",http://www.gsmindia.in/forum/gsm-updates-and-news/121382-furiousgold-htc-mtk-based-full-support-over-usb-more-no-adb-root-ooo-post335166.html#postcount335166,Forum Posts,,,,Neutral,,
406,"VODAFONE v1.0.0.6581 Added new unlock patch files: Motorola_FXP-851_LKW_R41.14_FLS_UNLOCK_NEW.bin Motorola_FXP-860_LKW_R81.04_FLS_UNLOCK_NEW_HW1.bin AVVIO_GP_858_LKW_R31.04_FLS_UNLOCK.bin MTKReader v1.0.0.503 Added direct unlock support for : - Blu Life Pure L240a, Lenovo A319, Mediatek Pad etc SPDTool...",http://www.gsmindia.in/forum/furious-box/55286-furiousgold-all-updates-post-here-post335165.html#postcount335165,Forum Replies,,,,Neutral,,
407,"sure, you can fo with Lenovo A6000 ..!! if you are interested in brand of Lenovo. it support 1 GB RAM, 8 MP Primary Camera and more Features.",http://www.digit.in/forum/mobiles-tablets/189709-lenovo-a6000-discussion-thread.html#postcount2212690,Forum Replies,,,,Neutral,,
408,"Originally Posted by SaiyanGoku - - - Updated - - - It has call recording. Thanks.. But, I didn't get to see these comments.. So, now, comparing Asus and Lenovo, which one has the upper hand? ",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#post2212531,Forum Replies,,,,Neutral,,
409,"Originally Posted by SaiyanGoku This says it has a call recorder app by default: Lenovo A6000 Questions Answers FAQ ‰ÛÒ Doubts Cleared ÌâåÈ Gadgets To Use And has a 64 bit SoC. So if lenovo launches a lollipop update, it will have good performance improvement. Thanks for the prompt reply! I have already gone...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#post2212527,Forum Replies,Post-sales,NA,Product Attributes (Software),Positive,Praise,
410,"Originally Posted by ishan_kkr Yureka is of 9K, i only have 7.. I liked Lenovo A6000 but m not sure whether any call recording app will successfully run in it? So, shud i go wid Asus? This says it has a call recorder app by default: Lenovo A6000 Questions Answers FAQ ‰ÛÒ Doubts Cleared ÌâåÈ Gadgets To Use And...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#post2212526,Forum Replies,Pre-sales,NA,Product Attributes (compared to competitor),Positive,Enquiry,
411,"Originally Posted by SaiyanGoku Both of those micromax phones are overpriced crap. Only micromax phone worth buying is Yureka. Moto E (2013) has a crap camera. As for the call recorder app, there are many available on the play store if the phone lacks one. Zenphone C is good enough. But check Lenovo A6000...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#post2212523,Forum Replies,,,,Neutral,,
412,"Both of those micromax phones are overpriced crap. Only micromax phone worth buying is Yureka. Moto E (2013) has a crap camera. As for the call recorder app, there are many available on the play store if the phone lacks one. Zenphone C is good enough. But check Lenovo A6000 too.",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#post2212522,Forum Replies,,,,Neutral,,
413," right? Originally Posted by SaiyanGoku Umm, Moto G, Zenphone 5, Redmi 2, Yureka, Lenovo A6000 are all online exclusive launches. Local shops will again push him for another samdung crap just to exchange the previous one. I seriously doubt if any local shop guy is going to take this in exchange I'm pretty...",http://www.digit.in/forum/mobiles-tablets/190351-galaxy-note-2-fell-water-10.html#post2212268,Forum Replies,,,,Neutral,,
414,"Originally Posted by ishan_kkr Yes, not going for Micromax! Asus's 5MP would be better than Lenovo's 8MP? yes imho though most cameras in androids upto 20k arent that great as such Asus thankfully has a pretty decent one ,better than others",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-post2212735.html#postcount2212735,Forum Replies,NA,NA,Product Attributes (compared to competitor),Neutral,Complaint,
415,"Originally Posted by SaiyanGoku - - - Updated - - - It has call recording. Thanks.. But, I didn't get to see these comments.. So, now, comparing Asus and Lenovo, which one has the upper hand?",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#postcount2212531,Forum Replies,,,,Neutral,,
416,"Originally Posted by SaiyanGoku This says it has a call recorder app by default: Lenovo A6000 Questions Answers FAQ Ì¢ Doubts Cleared ÌâåÈ Gadgets To Use And has a 64 bit SoC. So if lenovo launches a lollipop update, it will have good performance improvement. Thanks for the prompt reply! I have already gone...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#postcount2212527,Forum Replies,,,,Positive,,
417,"Originally Posted by ishan_kkr Yureka is of 9K, i only have 7.. I liked Lenovo A6000 but m not sure whether any call recording app will successfully run in it? So, shud i go wid Asus? This says it has a call recorder app by default: Lenovo A6000 Questions Answers FAQ Ì¢ Doubts Cleared ÌâåÈ Gadgets To Use And...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#postcount2212526,Forum Replies,,,,Positive,,
418,"Originally Posted by SaiyanGoku Both of those micromax phones are overpriced crap. Only micromax phone worth buying is Yureka. Moto E (2013) has a crap camera. As for the call recorder app, there are many available on the play store if the phone lacks one. Zenphone C is good enough. But check Lenovo A6000...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#postcount2212523,Forum Replies,,,,Neutral,,
419,"Both of those micromax phones are overpriced crap. Only micromax phone worth buying is Yureka. Moto E (2013) has a crap camera. As for the call recorder app, there are many available on the play store if the phone lacks one. Zenphone C is good enough. But check Lenovo A6000 too.",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app.html#postcount2212522,Forum Replies,,,,Neutral,,
420,"Originally Posted by kkn13 depends on preference avoid micromax etc imho A6000 will have better battery life Asus will have better camera,cpu etc both will suit your needs imho - - - Updated - - - Get that then,its a steal at that price imho hadnt seen this model previously looks great Yes, not going for...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-post2212735.html#postcount2212608,Forum Replies,,,,Neutral,,
421,"Originally Posted by SaiyanGoku I'd go with lenovo since Redmi 2 isn't readily available for that 64 bit SD410 and 8 MP camera. Even Lenovo A6000 is not available at Flipkart.. It says ""COMING SOON""..",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-post2212735.html#postcount2212607,Forum Replies,,,,Neutral,,
422,"Originally Posted by ishan_kkr Thanks.. But, I didn't get to see these comments.. So, now, comparing Asus and Lenovo, which one has the upper hand? depends on preference avoid micromax etc imho A6000 will have better battery life Asus will have better camera,cpu etc both will suit your needs imho - - -...",http://www.digit.in/forum/buying-advice/190651-need-good-android-phone-7k-compatible-working-call-recorder-app-post2212735.html#postcount2212605,Forum Replies,,,,Neutral,,
